state,account_length,area_code,intl_plan,voicemail_plan,no_of_vmail_msgs,total_day_mins,total_day_calls,total_day_charge,total_eve_mins,total_eve_calls,total_eve_charge,total_night_mins,total_night_calls,total_night_charge,total_intl_mins,total_intl_calls,total_intl_charge,customer_service_calls,churn,total_usage_mins,day_ratio,eve_ratio,night_ratio,intl_ratio,custserv_per_month,active_vmail,avg_cost_per_min
OR,113,415,0,0,0,159.8,143,27.17,210.1,93,17.86,175.1,86,7.88,13.1,7,3.54,2,0,558.1,0.2863286149435585,0.3764558322881204,0.31374305679985665,0.02347249596846443,0.5309734513274337,0,0.1700250312891114
ND,131,408,0,1,33,177.1,100,30.11,194.0,85,16.49,253.4,124,11.4,5.2,5,1.4,1,0,629.7,0.2812450373193584,0.3080832142289979,0.40241384786406226,0.008257900587581388,0.22900763358778628,1,0.17001693958215697
MO,83,408,0,0,0,117.9,101,20.04,160.4,92,13.63,235.3,150,10.59,11.4,10,3.08,0,0,525.0,0.2245714285714286,0.30552380952380953,0.4481904761904762,0.021714285714285714,0.0,0,0.16997455470737913
AR,96,415,0,1,21,247.6,95,42.09,256.3,150,21.79,158.6,72,7.14,10.8,6,2.92,2,0,673.3,0.3677409772761028,0.38066240903015003,0.23555621565424031,0.01604039803950691,0.625,1,0.1699919224555735
GA,98,408,0,0,0,169.9,77,28.88,138.3,155,11.76,142.6,105,6.42,8.5,7,2.3,1,0,459.30000000000007,0.36991073372523403,0.30111038536903983,0.31047245808839535,0.01850642281733072,0.30612244897959184,0,0.16998234255444378
TN,3,415,0,0,0,185.0,120,31.45,203.7,129,17.31,170.5,89,7.67,14.1,3,3.81,3,0,573.3000000000001,0.32269317983603696,0.35531135531135527,0.29740101168672595,0.024594453165881734,30.0,0,0.16999999999999998
MA,77,408,0,1,17,204.9,84,34.83,201.0,102,17.09,219.7,97,9.89,11.3,5,3.05,0,0,636.8999999999999,0.3217145548751767,0.3155911446066887,0.3449521117914901,0.01774218872664469,0.0,1,0.16998535871156661
ND,75,408,0,1,24,225.5,119,38.34,182.0,108,15.47,270.9,106,12.19,9.4,2,2.54,3,0,687.8,0.3278569351555685,0.26461180575748766,0.39386449549287583,0.013666763594068045,1.2,1,0.17002217294900224
IA,40,510,0,0,0,169.7,115,28.85,141.4,123,12.02,253.0,115,11.39,10.5,3,2.84,4,1,574.6,0.29533588583362336,0.24608423250957187,0.4403063000348068,0.018273581621997912,3.0,0,0.17000589275191516
NJ,108,415,0,0,0,239.3,102,40.68,223.4,127,18.99,251.4,104,11.31,10.6,6,2.86,0,0,724.7,0.3302056023182006,0.30826548916793156,0.34690216641368843,0.014626742100179384,0.0,0,0.16999582114500625
MT,100,415,0,0,0,113.3,96,19.26,197.9,89,16.82,284.5,93,12.8,11.7,2,3.16,4,1,607.4000000000001,0.18653276259466575,0.3258149489627922,0.4683898584129074,0.019262430029634504,1.2,0,0.16999117387466903
AL,16,415,0,0,0,161.9,100,27.52,230.1,138,19.56,148.8,78,6.7,10.2,11,2.75,3,0,551.0,0.29382940108892924,0.4176043557168784,0.27005444646098004,0.01851179673321234,5.625,0,0.16998147004323655
NY,115,510,0,1,16,133.3,110,22.66,185.7,111,15.78,161.5,113,7.27,5.6,4,1.51,2,0,486.1,0.27422341082081875,0.3820201604608105,0.3322361653980662,0.011520263320304463,0.5217391304347826,1,0.16999249812453113
PA,108,510,0,1,25,170.7,88,29.02,109.9,113,9.34,165.7,99,7.46,8.7,1,2.35,3,0,455.0,0.3751648351648351,0.24153846153846156,0.36417582417582417,0.01912087912087912,0.8333333333333333,1,0.1700058582308143
VT,107,510,0,0,0,189.7,76,32.25,156.1,65,13.27,244.0,91,10.98,8.3,3,2.24,5,0,598.0999999999999,0.3171710416318342,0.26099314495903697,0.4079585353619797,0.013877278047149309,1.4018691588785046,0,0.17000527148128625
NC,161,415,0,0,0,322.3,100,54.79,230.4,135,19.58,241.5,104,10.87,7.8,5,2.11,2,1,802.0,0.4018703241895262,0.28728179551122196,0.3011221945137157,0.00972568578553616,0.3726708074534162,0,0.16999689730065157
CT,147,415,0,0,0,124.4,74,21.15,320.9,78,27.28,157.2,126,7.07,10.4,4,2.81,2,0,612.9,0.20296948931310166,0.5235764398759993,0.2564855604503182,0.016968510360580846,0.4081632653061224,0,0.170016077170418
MO,107,415,0,0,0,146.9,94,24.97,114.3,111,9.72,114.5,97,5.15,11.4,5,3.08,3,0,387.09999999999997,0.37948850426246455,0.2952725393955051,0.2957892017566521,0.02944975458537846,0.8411214953271028,0,0.1699795779441797
WV,120,510,0,0,0,192.6,123,32.74,206.4,105,17.54,283.2,93,12.74,10.8,3,2.92,1,0,693.0,0.2779220779220779,0.29783549783549784,0.40865800865800866,0.015584415584415586,0.25,0,0.1699896157840083
NJ,107,408,0,1,36,96.3,83,16.37,179.6,91,15.27,166.3,121,7.48,10.3,2,2.78,1,0,452.5,0.21281767955801104,0.39690607734806627,0.36751381215469614,0.02276243093922652,0.2803738317757009,1,0.1699896157840083
AK,58,510,0,0,0,131.9,96,22.42,167.6,107,14.25,205.9,106,9.27,14.7,5,3.97,3,0,520.1,0.25360507594693327,0.32224572197654294,0.39588540665256683,0.02826379542395693,1.5517241379310345,0,0.16997725549658832
LA,91,408,0,0,0,147.2,121,25.02,175.2,87,14.89,136.3,80,6.13,13.3,3,3.59,2,0,472.0,0.311864406779661,0.3711864406779661,0.288771186440678,0.028177966101694915,0.6593406593406593,0,0.16997282608695652
AL,13,415,0,0,0,143.1,139,24.33,239.6,88,20.37,221.7,123,9.98,7.1,5,1.92,2,0,611.5,0.23401471790678657,0.3918233851185609,0.362551103843009,0.0116107931316435,4.615384615384615,0,0.170020964360587
IN,104,408,0,0,0,280.4,127,47.67,179.4,79,15.25,150.6,77,6.78,15.2,6,4.1,5,0,625.6,0.4482097186700767,0.2867647058823529,0.24072890025575447,0.024296675191815855,1.4423076923076923,0,0.17000713266761772
MA,93,415,0,1,31,237.2,85,40.32,213.1,100,18.11,192.7,87,8.67,10.7,4,2.89,1,0,653.7,0.3628575799296313,0.32599051552700015,0.2947835398500841,0.016368364693284378,0.3225806451612903,1,0.1699831365935919
DE,95,510,0,0,0,184.2,95,31.31,181.6,101,15.44,143.4,113,6.45,12.8,4,3.46,2,0,521.9999999999999,0.35287356321839086,0.34789272030651347,0.274712643678161,0.024521072796934874,0.6315789473684211,0,0.1699782844733985
SC,104,415,0,0,0,109.1,141,18.55,187.1,140,15.9,216.6,100,9.75,10.0,4,2.7,3,0,522.8,0.2086840091813313,0.35788064269319053,0.4143075745983168,0.01912777352716144,0.8653846153846153,0,0.1700274977085243
NH,35,408,0,0,0,138.1,115,23.48,158.2,82,13.45,215.7,118,9.71,10.3,2,2.78,5,1,522.3,0.2644074286808348,0.3028910587784798,0.4129810453762206,0.01972046716446487,4.285714285714286,0,0.17002172338884866
LA,62,415,0,0,0,186.8,94,31.76,207.6,92,17.65,195.0,98,8.78,8.8,4,2.38,3,0,598.1999999999999,0.31227014376462725,0.34704112337011034,0.3259779338014043,0.014710799063858243,1.4516129032258063,0,0.17002141327623127
MS,143,510,0,0,0,155.4,112,26.42,290.9,92,24.73,228.4,91,10.28,13.9,5,3.75,1,0,688.5999999999999,0.22567528318327043,0.42245135056636657,0.3316874818472263,0.020185884403136803,0.2097902097902098,0,0.17001287001287002
NM,62,415,0,0,0,245.3,91,41.7,122.9,130,10.45,228.4,102,10.28,8.5,4,2.3,4,0,605.1,0.40538753924971077,0.20310692447529335,0.3774582713601058,0.0140472649148901,1.9354838709677418,0,0.16999592335915206
WA,60,415,1,0,0,205.9,97,35.0,277.4,117,23.58,202.0,139,9.09,11.0,2,2.97,0,1,696.3,0.2957058739049261,0.3983914979175643,0.29010483986787305,0.015797788309636653,0.0,0,0.16998542982030113
SC,41,510,0,0,0,207.2,138,35.22,214.1,83,18.2,193.0,105,8.69,11.9,4,3.21,1,0,626.1999999999999,0.3308847013733632,0.341903545193229,0.3082082401788566,0.019003513254551265,0.7317073170731707,0,0.16998069498069499
MT,34,415,0,1,14,151.5,100,25.76,248.7,126,21.14,199.8,120,8.99,10.7,5,2.89,2,0,610.7,0.24807597838545928,0.4072375962010807,0.3271655477321107,0.01752087768134927,1.7647058823529411,1,0.17003300330033005
ME,56,408,0,0,0,221.9,112,37.72,278.2,122,23.65,288.1,85,12.96,7.1,5,1.92,0,1,795.3000000000001,0.27901420847478936,0.34980510499182693,0.36225323777191,0.008927448761473656,0.0,0,0.16998648039657502
NM,183,415,0,0,0,190.0,100,32.3,246.6,78,20.96,304.2,107,13.69,9.5,4,2.57,1,0,750.3,0.2532320405171265,0.3286685325869652,0.405437824870052,0.012661602025856325,0.1639344262295082,0,0.16999999999999998
AZ,94,415,0,0,0,220.8,111,37.54,156.2,67,13.28,187.9,89,8.46,10.5,4,2.84,2,0,575.4,0.383733055265902,0.27146332985749044,0.32655543969412587,0.018248175182481754,0.6382978723404256,0,0.17001811594202898
CT,73,415,0,1,47,173.7,117,29.53,204.0,114,17.34,174.6,94,7.86,6.3,3,1.7,2,0,558.5999999999999,0.31095596133190123,0.36519871106337276,0.31256713211600434,0.011278195488721806,0.8219178082191781,1,0.17000575705238918
IL,123,408,0,0,0,114.8,94,19.52,150.0,104,12.75,268.6,119,12.09,9.6,4,2.59,2,0,543.0000000000001,0.21141804788213622,0.2762430939226519,0.494659300184162,0.017679558011049718,0.48780487804878053,0,0.1700348432055749
IN,64,408,0,0,0,113.8,97,19.35,192.3,97,16.35,214.9,89,9.67,10.4,1,2.81,3,0,531.4,0.21415129845690628,0.36187429431689877,0.40440346255175014,0.019570944674444864,1.40625,0,0.1700351493848858
AR,127,415,1,0,0,143.2,60,24.34,179.5,159,15.26,171.8,122,7.73,6.2,4,1.67,4,1,500.7,0.2859996005592171,0.35849810265628124,0.34311963251447974,0.01238266427002197,0.9448818897637795,0,0.16997206703910617
RI,33,415,0,0,0,184.4,111,31.35,203.8,110,17.32,237.4,100,10.68,9.3,5,2.51,3,0,634.9,0.2904394392817767,0.3209954323515515,0.37391715230745004,0.014647976059221926,2.727272727272727,0,0.17001084598698482
ND,27,415,0,0,0,227.4,67,38.66,248.0,115,21.08,61.4,109,2.76,7.8,6,2.11,1,0,544.5999999999999,0.4175541681968418,0.4553800954829233,0.11274329783327214,0.01432243848696291,1.1111111111111112,0,0.1700087950747581
NH,123,408,0,0,0,224.0,99,38.08,210.7,80,17.91,231.9,75,10.44,2.1,5,0.57,0,0,668.7,0.3349783161357858,0.3150889786152235,0.34679228353521757,0.003140421713772992,0.0,0,0.16999999999999998
NV,148,510,0,0,0,216.2,95,36.75,185.7,105,15.78,300.0,143,13.5,10.0,5,2.7,2,0,711.9,0.30369433909256915,0.2608512431521281,0.42140750105351876,0.014046916701783959,0.4054054054054054,0,0.16998149861239595
UT,81,415,0,0,0,129.9,121,22.08,230.1,105,19.56,140.5,123,6.32,13.3,3,3.59,0,0,513.8,0.2528221097703387,0.4478396263137408,0.27345270533281435,0.02588555858310627,0.0,0,0.16997690531177828
NC,122,510,0,1,30,230.1,108,39.12,287.6,76,24.45,177.1,85,7.97,6.9,3,1.86,2,0,701.7,0.3279179136383069,0.4098617642867322,0.2523870599971498,0.00983326207781103,0.49180327868852464,1,0.17001303780964797
MI,52,415,0,0,0,204.4,97,34.75,273.2,128,23.22,179.6,118,8.08,11.0,5,2.97,1,0,668.2,0.305896438192158,0.4088596228674049,0.2687818018557318,0.01646213708470518,0.5769230769230769,0,0.17000978473581213
WI,91,408,0,1,44,216.6,101,36.82,173.1,98,14.71,242.1,95,10.89,9.1,3,2.46,1,0,640.9,0.3379622405991574,0.2700889374317366,0.3777500390076455,0.014198782961460446,0.32967032967032966,1,0.16999076638965835
AR,54,415,0,0,0,247.5,85,42.08,225.4,93,19.16,244.3,132,10.99,10.2,2,2.75,2,1,727.4000000000001,0.3402529557327467,0.3098707726147924,0.33585372559802035,0.01402254605444047,1.1111111111111112,0,0.17002020202020202
NH,152,510,0,0,0,228.1,93,38.78,136.4,106,11.59,197.3,107,8.88,9.0,2,2.43,1,0,570.8,0.39961457603363704,0.2389628591450596,0.3456552207428171,0.015767344078486335,0.19736842105263158,0,0.17001315212626042
TX,201,415,0,0,0,225.9,110,38.4,299.1,86,25.42,251.3,81,11.31,11.2,4,3.02,1,1,787.5,0.28685714285714287,0.3798095238095238,0.3191111111111111,0.014222222222222221,0.14925373134328357,0,0.1699867197875166
ID,78,415,0,0,0,103.5,115,17.6,117.9,102,10.02,201.0,94,9.05,12.0,3,3.24,4,1,434.4,0.2382596685082873,0.27140883977900554,0.462707182320442,0.027624309392265196,1.5384615384615383,0,0.17004830917874397
CT,67,415,0,0,0,115.5,70,19.64,252.2,143,21.44,208.9,91,9.4,7.5,6,2.03,0,0,584.1,0.19774011299435026,0.4317753809279233,0.3576442390001712,0.012840267077555213,0.0,0,0.17004329004329005
NH,100,408,0,0,0,218.8,125,37.2,148.3,102,12.61,277.8,97,12.5,9.7,6,2.62,1,0,654.6000000000001,0.3342499236174763,0.22655056523067518,0.4243813015582034,0.01481820959364497,0.3,0,0.170018281535649
WY,41,510,0,0,0,223.8,67,38.05,244.8,74,20.81,223.8,156,10.07,12.3,5,3.32,3,0,704.7,0.3175819497658578,0.34738186462324394,0.3175819497658578,0.017454235845040442,2.1951219512195124,0,0.17001787310098299
OR,133,415,0,0,0,143.8,71,24.45,184.0,131,15.64,275.5,132,12.4,12.9,4,3.48,3,0,616.1999999999999,0.23336579032781568,0.29860434923726065,0.4470950989938332,0.02093476144109056,0.6766917293233082,0,0.17002781641168288
SC,36,408,0,1,43,29.9,123,5.08,129.1,117,10.97,325.9,105,14.67,8.6,6,2.32,2,0,493.5,0.060587639311043565,0.26160081053698075,0.6603850050658561,0.017426545086119554,1.6666666666666667,1,0.16989966555183947
MD,51,510,0,1,28,276.7,121,47.04,203.7,99,17.31,246.2,88,11.08,8.3,3,2.24,0,0,734.8999999999999,0.376513811402912,0.27718056878486874,0.33501156619948297,0.01129405361273643,0.0,1,0.17000361402240693
NY,122,415,0,0,0,141.4,128,24.04,146.4,70,12.44,123.0,75,5.54,8.1,4,2.19,0,0,418.90000000000003,0.33755072809739795,0.34948675101456195,0.2936261637622344,0.01933635712580568,0.0,0,0.17001414427157
NM,84,408,0,1,41,153.9,102,26.16,140.7,117,11.96,217.7,101,9.8,12.8,5,3.46,1,0,525.0999999999999,0.2930870310417064,0.2679489621024567,0.4145876975814131,0.024376309274423923,0.35714285714285715,1,0.1699805068226121
LA,91,415,0,0,0,190.5,128,32.39,205.5,103,17.47,130.7,63,5.88,13.8,5,3.73,0,0,540.5,0.3524514338575393,0.38020351526364476,0.24181313598519888,0.025531914893617023,0.0,0,0.1700262467191601
UT,110,408,0,0,0,192.6,102,32.74,178.9,118,15.21,214.6,74,9.66,9.4,4,2.54,1,0,595.5,0.3234256926952141,0.30041981528127626,0.3603694374475231,0.015785054575986567,0.27272727272727276,0,0.1699896157840083
AL,91,408,1,0,0,151.8,115,25.81,103.6,116,8.81,156.3,86,7.03,12.2,4,3.29,1,0,423.90000000000003,0.3581033262561925,0.24439726350554372,0.36871903750884644,0.02878037272941731,0.32967032967032966,0,0.17002635046113304
DE,121,408,0,0,0,215.6,74,36.65,192.9,98,16.4,144.0,103,6.48,10.1,4,2.73,5,0,562.6,0.38322076075364375,0.34287237824386774,0.25595449697831496,0.017952364024173478,1.2396694214876034,0,0.16999072356215214
WV,109,415,0,0,0,180.0,100,30.6,229.0,103,19.47,139.4,105,6.27,7.8,8,2.11,3,0,556.1999999999999,0.3236245954692557,0.4117224020136642,0.2506292700467458,0.014023732470334414,0.8256880733944955,0,0.17
KY,95,510,0,0,0,157.3,116,26.74,197.5,77,16.79,128.2,111,5.77,8.4,4,2.27,2,0,491.4,0.32010582010582017,0.4019129019129019,0.2608872608872609,0.017094017094017096,0.6315789473684211,0,0.16999364272091544
NC,72,415,0,0,0,196.5,88,33.41,158.6,129,13.48,269.3,118,12.12,6.8,3,1.84,0,0,631.2,0.31131178707224333,0.2512674271229404,0.42664765525982257,0.010773130544993662,0.0,0,0.17002544529262084
WV,73,415,0,0,0,240.3,130,40.85,162.5,83,13.81,231.9,136,10.44,11.9,3,3.21,0,0,646.6,0.3716362511599134,0.25131456851221773,0.3586452211568203,0.01840395917104856,0.0,0,0.16999583853516437
AZ,108,415,0,0,0,193.3,126,32.86,154.7,85,13.15,174.8,98,7.87,9.4,6,2.54,3,0,532.1999999999999,0.3632093198045848,0.2906801954152574,0.32844795189778286,0.01766253288237505,0.8333333333333333,0,0.1699948266942576
WV,58,408,0,1,39,211.9,40,36.02,274.4,76,23.32,210.5,139,9.47,5.4,4,1.46,1,0,702.1999999999999,0.30176587866704646,0.3907718598689832,0.2997721446881231,0.007690116775847338,0.5172413793103449,1,0.1699858423784804
ND,148,415,1,0,0,218.7,111,37.18,155.6,133,13.23,277.4,62,12.48,8.2,5,2.21,1,0,659.9,0.3314138505834217,0.2357933020154569,0.420366722230641,0.012426125170480376,0.2027027027027027,0,0.1700045724737083
WA,76,510,1,0,0,246.8,110,41.96,206.3,63,17.54,208.4,123,9.38,13.2,5,3.56,0,1,674.7,0.36579220394249296,0.3057655254187046,0.3088780198606788,0.01956425077812361,0.0,0,0.1700162074554295
ID,103,415,0,0,0,174.7,151,29.7,148.0,56,12.58,168.2,109,7.57,15.8,3,4.27,6,1,506.7,0.3447799486875863,0.29208604697059404,0.33195184527333726,0.03118215906848234,1.7475728155339807,0,0.1700057240984545
CT,87,415,0,0,0,240.0,83,40.8,134.1,106,11.4,189.1,84,8.51,9.3,2,2.51,0,1,572.5,0.4192139737991266,0.234235807860262,0.3303056768558952,0.016244541484716157,0.0,0,0.16999999999999998
OK,35,510,0,1,37,181.2,76,30.8,177.6,98,15.1,228.0,136,10.26,5.0,3,1.35,2,0,591.8,0.30618452179790473,0.30010138560324434,0.3852652923284894,0.00844880027036161,1.7142857142857142,1,0.16997792494481237
IA,88,415,0,0,0,113.7,67,19.33,165.1,127,14.03,141.5,142,6.37,10.8,3,2.92,1,0,431.1,0.26374391092553934,0.3829737879842264,0.3282301090234284,0.025052192066805846,0.34090909090909094,0,0.1700087950747581
NE,67,415,0,1,41,174.7,86,29.7,160.6,93,13.65,155.3,108,6.99,13.4,1,3.62,0,0,503.99999999999994,0.3466269841269841,0.3186507936507937,0.3081349206349207,0.02658730158730159,0.0,1,0.1700057240984545
ID,77,510,0,1,29,211.1,89,35.89,223.5,97,19.0,148.4,106,6.68,9.7,9,2.62,2,0,592.7,0.35616669478656987,0.3770879028176143,0.2503796186941117,0.016365783701704065,0.7792207792207791,1,0.1700142112742776
OR,124,510,0,0,0,169.3,108,28.78,178.6,91,15.18,242.3,82,10.9,12.2,3,3.29,1,0,602.4000000000001,0.28104249667994685,0.29648074369189903,0.40222443559096943,0.02025232403718459,0.24193548387096772,0,0.16999409332545776
SD,30,415,0,0,0,247.4,107,42.06,175.9,76,14.95,287.4,90,12.93,11.3,2,3.05,0,0,722.0,0.34265927977839333,0.24362880886426594,0.3980609418282548,0.015650969529085873,0.0,0,0.17000808407437348
DE,53,415,0,1,32,131.2,63,22.3,227.4,125,19.33,178.9,105,8.05,12.8,2,3.46,2,0,550.3,0.23841540977648557,0.4132291477375977,0.3250954025077231,0.023260039978193717,1.1320754716981132,1,0.16996951219512196
WA,152,510,0,0,0,161.4,84,27.44,163.6,88,13.91,153.2,121,6.89,11.8,5,3.19,1,0,490.0,0.3293877551020408,0.33387755102040817,0.31265306122448977,0.024081632653061225,0.19736842105263158,0,0.17001239157372985
CT,100,510,1,0,0,107.2,98,18.22,86.8,122,7.38,156.2,117,7.03,9.7,4,2.62,1,0,359.9,0.2978605168102251,0.24117810502917478,0.43400944706863015,0.026951931091969993,0.3,0,0.16996268656716415
MN,59,408,0,1,32,211.9,120,36.02,202.9,136,17.25,213.5,95,9.61,8.8,5,2.38,1,0,637.0999999999999,0.3326008475906452,0.3184743368388009,0.3351122272798619,0.013812588290692202,0.5084745762711864,1,0.1699858423784804
WA,143,510,0,0,0,160.4,120,27.27,285.9,104,24.3,182.5,85,8.21,6.9,4,1.86,3,0,635.6999999999999,0.2523202768601542,0.44974044360547427,0.2870851030360233,0.01085417649834828,0.6293706293706294,0,0.17001246882793017
PA,142,510,0,1,40,230.7,101,39.22,256.8,88,21.83,263.9,92,11.88,6.4,3,1.73,1,0,757.8,0.30443388756927947,0.33887569279493274,0.34824491950382686,0.00844550013196094,0.2112676056338028,1,0.17000433463372344
ID,105,408,0,0,0,232.6,96,39.54,253.4,117,21.54,154.0,101,6.93,10.5,9,2.84,1,0,650.5,0.35757109915449653,0.38954650269023827,0.23674096848578016,0.01614142966948501,0.2857142857142857,0,0.1699914015477214
MS,111,408,0,0,0,294.7,90,50.1,294.6,72,25.04,260.1,121,11.7,10.8,3,2.92,1,1,860.1999999999999,0.34259474540804463,0.3424784933736341,0.3023715415019763,0.012555219716345038,0.27027027027027023,0,0.17000339328130304
WA,143,510,0,0,0,133.4,107,22.68,223.9,117,19.03,180.4,85,8.12,10.2,13,2.75,1,0,547.9000000000001,0.2434750866946523,0.40865121372513225,0.32925716371600655,0.01861653586420879,0.2097902097902098,0,0.17001499250374813
DC,93,408,0,1,22,306.2,123,52.05,189.7,83,16.12,240.3,107,10.81,11.7,2,3.16,0,0,747.9000000000001,0.40941302313143463,0.25364353523198285,0.32129963898916963,0.015643802647412754,0.0,1,0.16998693664271716
KY,79,415,0,0,0,236.8,135,40.26,186.4,87,15.84,126.9,112,5.71,10.4,5,2.81,2,0,560.5,0.4224799286351472,0.33256021409455844,0.2264049955396967,0.018554861730597682,0.759493670886076,0,0.17001689189189187
OH,68,415,1,1,24,125.7,92,21.37,275.9,98,23.45,214.5,108,9.65,14.2,6,3.83,3,1,630.3,0.199428843407901,0.43772806600031733,0.3403141361256545,0.02252895446612724,1.3235294117647058,1,0.1700079554494829
TN,93,510,1,0,0,168.4,114,28.63,276.0,127,23.46,196.2,48,8.83,11.4,3,3.08,1,0,651.9999999999999,0.2582822085889571,0.4233128834355829,0.30092024539877305,0.01748466257668712,0.3225806451612903,0,0.17001187648456056
ID,103,415,0,0,0,70.9,134,12.05,134.5,112,11.43,168.8,164,7.6,12.0,6,3.24,2,0,386.20000000000005,0.1835836354220611,0.34826514759192123,0.4370792335577421,0.031071983428275503,0.5825242718446603,0,0.1699576868829337
WV,144,510,0,1,38,105.0,86,17.85,121.8,123,10.35,221.5,122,9.97,3.7,4,1.0,0,0,452.0,0.2323008849557522,0.26946902654867255,0.49004424778761063,0.008185840707964602,0.0,1,0.17
WI,93,415,0,0,0,152.1,141,25.86,215.5,107,18.32,262.4,111,11.81,12.0,7,3.24,1,0,642.0,0.23691588785046727,0.3356697819314642,0.4087227414330218,0.018691588785046728,0.3225806451612903,0,0.17001972386587771
OK,149,510,1,0,0,180.9,79,30.75,194.9,83,16.57,197.8,109,8.9,8.8,9,2.38,3,0,582.4,0.31061126373626374,0.3346497252747253,0.3396291208791209,0.015109890109890112,0.6040268456375839,0,0.16998341625207297
WV,23,510,0,1,31,156.6,84,26.62,161.5,96,13.73,294.6,107,13.26,9.4,6,2.54,1,0,622.1,0.2517280180035364,0.25960456518244657,0.4735573058993731,0.015110110914643949,1.3043478260869565,1,0.1699872286079183
SD,221,510,0,1,24,180.5,85,30.69,224.1,92,19.05,205.7,103,9.26,2.4,3,0.65,0,0,612.6999999999999,0.2945976823894239,0.36575811979761713,0.33572710951526036,0.003917088297698711,0.0,1,0.17002770083102495
KS,164,510,0,1,30,238.8,100,40.6,230.0,121,19.55,206.3,66,9.28,13.2,8,3.56,1,0,688.3000000000001,0.346941740520122,0.33415661775388633,0.29972395757663806,0.019177684149353478,0.18292682926829268,1,0.17001675041876047
NC,104,415,0,1,18,182.1,66,30.96,213.6,65,18.16,193.0,108,8.69,13.4,9,3.62,2,0,602.1,0.3024414549078226,0.3547583457897359,0.3205447600066434,0.02225543929579804,0.5769230769230769,1,0.1700164744645799
NY,150,415,0,1,35,139.6,72,23.73,332.8,170,28.29,213.8,105,9.62,8.8,2,2.38,2,0,695.0,0.20086330935251798,0.4788489208633094,0.30762589928057554,0.012661870503597123,0.4,1,0.16998567335243553
WI,184,408,0,1,12,200.3,76,34.05,253.6,105,21.56,149.3,93,6.72,10.2,5,2.75,0,0,613.4000000000001,0.32654059341375935,0.4134333224649494,0.2433974567981741,0.01662862732311705,0.0,1,0.16999500748876684
SC,88,408,0,0,0,153.5,94,26.1,251.7,118,21.39,182.2,99,8.2,8.5,6,2.3,1,0,595.9,0.25759355596576605,0.4223863064272529,0.3057559993287464,0.014264138278234603,0.34090909090909094,0,0.1700325732899023
